genotype,datelist,animal,variable,fram,lens
Se,20170401c3v2,2,V186,4753,7
Se,20170401c3v2,2,V187,4771,9
Se,20170401c3v2,2,V191,4859,5
Se,20170401c3v2,2,V192,4885,5
Se,20170401c3v2,2,V193,4927,40
Se,20170401c3v2,2,V195,4954,7
Se,20170401c3v2,2,V197,4983,10
Se,20170401c3v2,2,V208,5212,5
Se,20170401c3v2,2,V213,5287,17
Se,20170401c3v2,2,V219,5442,120
Se,20170401c3v2,2,V221,5518,7
Se,20170401c3v2,2,V223,5553,5
Se,20170401c3v2,2,V225,5580,11
Se,20170401c3v2,2,V226,5590,6
Se,20170401c3v2,2,V229,5659,7
Se,20170401c3v2,2,V230,5713,5
Se,20170401c3v2,2,V232,5818,5
Se,20170401c3v2,2,V240,5926,6
Se,20170401c3v2,2,V241,5944,10
Se,20170401c3v2,2,V243,6058,6
Se,20170401c3v2,2,V249,6458,7
Se,20170401c3v2,2,V262,8014,107
Se,20170401c3v2,2,V272,8485,14
Se,20170401c3v2,2,V284,8963,6
Se,20170401c3v2,2,V285,8978,9
Se,20170401c3v2,2,V293,9250,10
Se,20170401c3v2,2,V303,9784,13
Se,20170401c3v2,2,V305,9812,6
Se,20170401c3v2,2,V306,9829,10
Se,20170401c3v2,2,V309,9871,7
Se,20170401c3v2,2,V312,9897,7
Se,20170401c3v2,2,V313,9914,12
Se,20170401c3v2,2,V315,9996,7
Se,20170401c3v2,2,V316,10018,5
Se,20170401c3v2,2,V321,10278,6
Se,20170401c3v2,2,V322,10345,13
Se,20170401c3v2,3,V7,505,30
Se,20170401c3v2,3,V9,536,24
Se,20170401c3v2,3,V12,557,11
Se,20170401c3v2,3,V19,790,50
Se,20170401c3v2,3,V25,882,6
Se,20170401c3v2,3,V29,942,6
Se,20170401c3v2,3,V30,952,8
Se,20170401c3v2,3,V31,961,6
Se,20170401c3v2,3,V32,969,6
Se,20170401c3v2,3,V33,988,16
Se,20170401c3v2,3,V34,996,6
Se,20170401c3v2,3,V35,1032,10
Se,20170401c3v2,3,V37,1071,17
Se,20170401c3v2,3,V38,1086,13
Se,20170401c3v2,3,V39,1097,7
Se,20170401c3v2,3,V41,1118,10
Se,20170401c3v2,3,V42,1167,45
Se,20170401c3v2,3,V43,1377,208
Se,20170401c3v2,3,V44,1423,11
Se,20170401c3v2,3,V45,1502,77
Se,20170401c3v2,3,V46,1540,35
Se,20170401c3v2,3,V47,1551,5
Se,20170401c3v2,3,V48,1559,6
Se,20170401c3v2,3,V51,1589,13
Se,20170401c3v2,3,V52,1598,7
Se,20170401c3v2,3,V53,1626,23
Se,20170401c3v2,3,V55,1883,219
Se,20170401c3v2,3,V66,2560,7
Se,20170401c3v2,3,V67,2590,25
Se,20170401c3v2,3,V71,2680,5
Se,20170401c3v2,3,V82,3108,8
Se,20170401c3v2,3,V83,3121,11
Se,20170401c3v2,3,V84,3150,23
Se,20170401c3v2,3,V85,3541,5
Se,20170401c3v2,3,V93,4491,9
Se,20170401c3v2,3,V94,4503,5
Se,20170401c3v2,3,V95,4522,6
Se,20170401c3v2,3,V107,4660,11
Se,20170401c3v2,3,V119,5050,11
Se,20170401c3v2,3,V120,5059,7
Se,20170401c3v2,3,V122,5221,9
Se,20170401c3v2,3,V125,5555,8
Se,20170401c3v2,3,V128,5673,8
Se,20170401c3v2,3,V133,6129,5
Se,20170401c3v2,3,V146,7794,7
Se,20170401c3v2,3,V152,8480,5
Se,20170401c3v2,4,V1,30,6
Se,20170401c3v2,4,V7,132,21
Se,20170401c3v2,4,V11,575,19
Se,20170401c3v2,4,V19,683,8
Se,20170401c3v2,4,V20,775,56
Se,20170401c3v2,4,V23,814,7
Se,20170401c3v2,4,V24,834,18
Se,20170401c3v2,4,V31,981,9
Se,20170401c3v2,4,V32,994,10
Se,20170401c3v2,4,V34,1064,53
Se,20170401c3v2,4,V35,1077,9
Se,20170401c3v2,4,V40,1209,47
Se,20170401c3v2,4,V41,1273,10
Se,20170401c3v2,4,V54,1380,12
Se,20170401c3v2,4,V55,1406,23
Se,20170401c3v2,4,V56,1540,128
Se,20170401c3v2,4,V58,1566,15
Se,20170401c3v2,4,V59,1588,20
Se,20170401c3v2,4,V60,1603,13
Se,20170401c3v2,4,V62,1674,64
Se,20170401c3v2,4,V63,1715,39
Se,20170401c3v2,4,V64,1736,19
Se,20170401c3v2,4,V67,1760,5
Se,20170401c3v2,4,V73,1800,14
Se,20170401c3v2,4,V74,1820,6
Se,20170401c3v2,4,V76,1832,5
Se,20170401c3v2,4,V77,1839,5
Se,20170401c3v2,4,V79,1860,8
Se,20170401c3v2,4,V83,1887,7
Se,20170401c3v2,4,V87,1912,8
Se,20170401c3v2,4,V88,1952,38
Se,20170401c3v2,4,V90,1985,7
Se,20170401c3v2,4,V101,2078,5
Se,20170401c3v2,4,V102,2109,7
Se,20170401c3v2,4,V116,2818,12
Se,20170401c3v2,4,V117,2842,21
Se,20170401c3v2,4,V118,2853,6
Se,20170401c3v2,4,V120,2889,5
Se,20170401c3v2,4,V125,3077,5
Se,20170401c3v2,4,V128,3132,8
Se,20170401c3v2,4,V129,3141,5
Se,20170401c3v2,4,V130,3185,37
Se,20170401c3v2,4,V132,3207,14
Se,20170401c3v2,4,V136,3337,110
Se,20170401c3v2,4,V138,3355,7
Se,20170401c3v2,4,V140,3408,41
Se,20170401c3v2,4,V141,3441,31
Se,20170401c3v2,4,V142,3450,6
Se,20170401c3v2,4,V143,3466,13
Se,20170401c3v2,4,V144,3480,12
Se,20170401c3v2,4,V145,3500,15
Se,20170401c3v2,4,V148,3538,27
Se,20170401c3v2,4,V149,3559,17
Se,20170401c3v2,4,V152,3581,8
Se,20170401c3v2,4,V159,3922,5
Se,20170401c3v2,4,V163,3974,7
Se,20170401c3v2,4,V170,4121,12
Se,20170401c3v2,4,V171,4136,5
Se,20170401c3v2,4,V172,4144,5
Se,20170401c3v2,4,V176,4501,5
Se,20170401c3v2,4,V182,4788,33
Se,20170401c3v2,4,V187,4835,9
Se,20170401c3v2,4,V189,4859,9
Se,20170401c3v2,4,V190,4868,5
Se,20170401c3v2,4,V197,4942,10
Se,20170401c3v2,4,V198,4952,5
Se,20170401c3v2,4,V199,4970,14
Se,20170401c3v2,4,V200,4987,6
Se,20170401c3v2,4,V202,5006,5
Se,20170401c3v2,4,V205,5052,7
Se,20170401c3v2,4,V211,5107,9
Se,20170401c3v2,4,V212,5119,8
Se,20170401c3v2,4,V219,5208,39
Se,20170401c3v2,4,V230,5414,5
Se,20170401c3v2,4,V232,5437,5
Se,20170401c3v2,4,V233,5554,5
Se,20170401c3v2,4,V234,5621,6
Se,20170401c3v2,4,V235,5634,5
Se,20170401c3v2,5,V3,216,5
Se,20170401c3v2,5,V11,782,28
Se,20170401c3v2,5,V12,841,21
Se,20170401c3v2,5,V14,855,7
Se,20170401c3v2,5,V15,863,6
Se,20170401c3v2,5,V16,878,7
Se,20170401c3v2,5,V17,906,26
Se,20170401c3v2,5,V18,944,26
Se,20170401c3v2,5,V24,1034,10
Se,20170401c3v2,5,V26,1051,5
Se,20170401c3v2,5,V28,1080,24
Se,20170401c3v2,5,V30,1097,6
Se,20170401c3v2,5,V31,1116,10
Se,20170401c3v2,5,V35,1141,8
Se,20170401c3v2,5,V36,1156,11
Se,20170401c3v2,5,V37,1165,7
Se,20170401c3v2,5,V38,1172,5
Se,20170401c3v2,5,V41,1207,19
Se,20170401c3v2,5,V42,1216,7
Se,20170401c3v2,5,V44,1242,14
Se,20170401c3v2,5,V45,1288,9
Se,20170401c3v2,5,V47,1340,45
Se,20170401c3v2,5,V48,1352,8
Se,20170401c3v2,5,V49,1378,24
Se,20170401c3v2,5,V50,1407,27
Se,20170401c3v2,5,V52,1482,7
Se,20170401c3v2,5,V55,1499,9
Se,20170401c3v2,5,V56,1515,8
Se,20170401c3v2,5,V60,1549,6
Se,20170401c3v2,5,V72,3295,24
Se,20170401c3v2,5,V82,3965,5
Se,20170401c3v2,5,V86,4171,8
Se,20170401c3v2,5,V97,5147,6
Se,20170401c3v2,5,V98,5161,11
Se,20170401c3v2,5,V104,5936,7
Se,20170401c3v2,5,V111,6233,5
Se,20170401c3v2,5,V115,7165,10
Se,20170401c3v2,5,V116,7203,6
Se,20170401c3v2,5,V119,8002,8
Se,20170401c3v2,6,V1,3722,6
Se,20170401c3v2,6,V11,6446,5
Se,20170401c3v2,6,V17,6593,5
Se,20170401c3v2,6,V22,6656,8
Se,20170401c3v2,6,V23,6675,7
Se,20170401c3v2,6,V25,6717,20
Se,20170401c3v2,6,V27,6771,13
Se,20170401c3v2,6,V33,6859,10
Se,20170401c3v2,6,V34,6913,8
Se,20170401c3v2,6,V35,6935,11
Se,20170401c3v2,6,V38,6955,8
Se,20170401c3v2,6,V47,8630,6
Se,20170401c3v2,6,V48,8662,5
Se,20170401c3v2,6,V50,8690,21
Se,20170401c3v2,6,V51,8812,7
Se,20170401c3v2,6,V52,8821,5
Se,20170401c3v2,7,V7,4209,6
Se,20170401c3v2,8,V15,1313,5
Se,20170401c3v2,8,V16,1341,9
Se,20170401c3v2,8,V26,1906,6
Se,20170401c3v2,8,V33,2043,6
Se,20170401c3v2,8,V36,2116,7
Se,20170401c3v2,8,V38,2147,9
Se,20170401c3v2,8,V39,2158,6
Se,20170401c3v2,8,V40,2187,9
Se,20170401c3v2,8,V53,2372,14
Se,20170401c3v2,8,V55,2389,7
Se,20170401c3v2,8,V60,2483,13
Se,20170401c3v2,8,V61,2502,6
Se,20170401c3v2,8,V63,2519,6
Se,20170401c3v2,8,V68,2590,27
Se,20170401c3v2,8,V73,2781,7
Se,20170401c3v2,8,V75,2840,5
Se,20170401c3v2,8,V76,3407,14
Se,20170401c3v2,8,V80,3682,13
Se,20170401c3v2,8,V81,3743,12
Se,20170401c3v2,8,V86,4168,7
Se,20170401c3v2,8,V87,4347,7
Se,20170401c3v2,8,V89,4371,5
Se,20170401c3v2,8,V91,4399,12
Se,20170401c3v2,8,V92,4424,10
Se,20170401c3v2,8,V93,4467,5
Se,20170401c3v2,8,V98,6598,5
Se,20170401c3v2,9,V9,4110,10
Se,20170401c3v2,9,V15,5490,6
Se,20170401c3v2,10,V6,1779,6
Se,20170401c3v2,10,V7,2087,35
Se,20170401c3v2,11,V1,534,6
Se,20170401c3v2,11,V5,2898,15
Se,20170401c3v2,11,V6,3200,67
Se,20170401c3v2,11,V8,6750,476
Se,20170401c3v2,12,V2,3240,10
Sd,20170401c4v1,1,V12,1472,6
Sd,20170401c4v1,1,V20,1667,14
Sd,20170401c4v1,1,V21,1681,5
Sd,20170401c4v1,1,V22,1696,12
Sd,20170401c4v1,1,V26,1730,17
Sd,20170401c4v1,1,V27,1789,56
Sd,20170401c4v1,1,V29,1839,27
Sd,20170401c4v1,1,V30,1865,24
Sd,20170401c4v1,1,V31,1926,59
Sd,20170401c4v1,1,V32,1957,29
Sd,20170401c4v1,1,V39,3098,5
Sd,20170401c4v1,1,V45,3264,6
Sd,20170401c4v1,2,V7,844,8
Sd,20170401c4v1,2,V8,856,6
Sd,20170401c4v1,2,V12,1102,7
Sd,20170401c4v1,2,V27,2056,5
Sd,20170401c4v1,2,V28,2194,8
Sd,20170401c4v1,2,V31,2325,6
Sd,20170401c4v1,2,V37,2417,8
Sd,20170401c4v1,2,V39,2440,7
Sd,20170401c4v1,2,V41,2482,6
Sd,20170401c4v1,2,V42,2494,7
Sd,20170401c4v1,2,V43,2516,20
Sd,20170401c4v1,2,V47,2550,13
Sd,20170401c4v1,2,V50,2595,32
Sd,20170401c4v1,2,V51,2627,29
Sd,20170401c4v1,2,V52,2637,8
Sd,20170401c4v1,2,V53,2662,23
Sd,20170401c4v1,2,V54,2672,6
Sd,20170401c4v1,2,V55,2692,18
Sd,20170401c4v1,2,V57,2712,10
Sd,20170401c4v1,2,V59,2728,5
Sd,20170401c4v1,2,V60,2735,5
Sd,20170401c4v1,2,V63,2751,5
Sd,20170401c4v1,2,V68,2797,6
Sd,20170401c4v1,2,V69,2807,5
Sd,20170401c4v1,2,V74,2835,5
Sd,20170401c4v1,2,V79,2867,10
Sd,20170401c4v1,2,V82,2904,5
Sd,20170401c4v1,2,V83,2919,8
Sd,20170401c4v1,2,V86,3015,8
Sd,20170401c4v1,2,V90,3160,8
Sd,20170401c4v1,2,V96,3361,10
Sd,20170401c4v1,2,V99,3392,9
Sd,20170401c4v1,2,V100,3412,18
Sd,20170401c4v1,2,V102,3438,13
Sd,20170401c4v1,2,V103,3461,15
Sd,20170401c4v1,2,V107,3502,27
Sd,20170401c4v1,2,V108,3528,22
Sd,20170401c4v1,2,V110,3541,5
Sd,20170401c4v1,2,V112,3556,6
Sd,20170401c4v1,2,V113,3572,10
Sd,20170401c4v1,2,V114,3592,17
Sd,20170401c4v1,2,V115,3616,11
Sd,20170401c4v1,2,V118,3650,6
Sd,20170401c4v1,2,V119,3663,5
Sd,20170401c4v1,2,V124,3696,5
Sd,20170401c4v1,2,V129,3755,12
Sd,20170401c4v1,2,V130,3774,13
Sd,20170401c4v1,2,V135,3811,12
Sd,20170401c4v1,2,V136,3823,5
Sd,20170401c4v1,2,V151,3979,5
Sd,20170401c4v1,2,V157,4060,9
Sd,20170401c4v1,2,V158,4067,5
Sd,20170401c4v1,2,V160,4167,20
Sd,20170401c4v1,2,V161,4179,6
Sd,20170401c4v1,2,V162,4208,5
Sd,20170401c4v1,2,V163,4233,6
Sd,20170401c4v1,2,V164,4245,5
Sd,20170401c4v1,2,V177,4421,7
Sd,20170401c4v1,2,V198,4656,11
Sd,20170401c4v1,2,V199,4710,52
Sd,20170401c4v1,2,V200,4751,39
Sd,20170401c4v1,2,V201,4794,41
Sd,20170401c4v1,2,V203,4992,187
Sd,20170401c4v1,2,V205,5022,12
Sd,20170401c4v1,2,V206,5035,7
Sd,20170401c4v1,2,V210,5108,6
Sd,20170401c4v1,2,V219,5528,130
Sd,20170401c4v1,2,V220,5557,10
Sd,20170401c4v1,2,V224,5589,12
Sd,20170401c4v1,2,V227,5637,8
Sd,20170401c4v1,2,V228,5653,12
Sd,20170401c4v1,2,V239,5716,5
Sd,20170401c4v1,2,V247,5902,7
Sd,20170401c4v1,2,V254,6027,9
Sd,20170401c4v1,2,V261,6506,400
Sd,20170401c4v1,2,V267,6737,8
Sd,20170401c4v1,2,V270,6814,6
Sd,20170401c4v1,2,V274,7277,9
Sd,20170401c4v1,2,V277,7321,10
Sd,20170401c4v1,2,V283,7608,7
Sd,20170401c4v1,2,V291,7768,6
Sd,20170401c4v1,2,V295,7807,6
Sd,20170401c4v1,2,V297,7829,8
Sd,20170401c4v1,2,V298,7838,5
Sd,20170401c4v1,2,V305,7900,5
Sd,20170401c4v1,2,V306,7913,5
Sd,20170401c4v1,2,V308,7936,18
Sd,20170401c4v1,2,V312,7984,9
Sd,20170401c4v1,2,V317,8025,5
Sd,20170401c4v1,2,V328,8172,6
Sd,20170401c4v1,2,V331,8250,16
Sd,20170401c4v1,2,V332,8379,122
Sd,20170401c4v1,2,V336,8417,15
Sd,20170401c4v1,2,V338,8443,7
Sd,20170401c4v1,2,V341,8466,12
Sd,20170401c4v1,2,V343,8477,6
Sd,20170401c4v1,2,V344,8486,5
Sd,20170401c4v1,2,V347,8511,9
Sd,20170401c4v1,2,V348,8532,15
Sd,20170401c4v1,2,V349,8562,26
Sd,20170401c4v1,2,V350,8579,8
Sd,20170401c4v1,2,V353,8604,9
Sd,20170401c4v1,2,V355,8618,5
Sd,20170401c4v1,2,V356,8632,12
Sd,20170401c4v1,2,V359,8654,9
Sd,20170401c4v1,2,V360,8665,7
Sd,20170401c4v1,2,V361,8675,8
Sd,20170401c4v1,2,V368,8733,10
Sd,20170401c4v1,2,V371,8763,6
Sd,20170401c4v1,2,V372,8771,5
Sd,20170401c4v1,2,V387,8908,6
Sd,20170401c4v1,2,V390,8958,15
Sd,20170401c4v1,2,V394,9021,7
Sd,20170401c4v1,2,V401,9155,6
Sd,20170401c4v1,2,V402,9167,10
Sd,20170401c4v1,2,V408,9235,8
Sd,20170401c4v1,2,V410,9251,10
Sd,20170401c4v1,2,V411,9285,25
Sd,20170401c4v1,2,V414,9306,12
Sd,20170401c4v1,2,V418,9332,6
Sd,20170401c4v1,2,V420,9345,7
Sd,20170401c4v1,2,V423,9372,5
Sd,20170401c4v1,2,V424,9385,11
Sd,20170401c4v1,2,V437,9448,7
Sd,20170401c4v1,2,V438,9457,7
Sd,20170401c4v1,2,V447,9514,5
Sd,20170401c4v1,2,V449,9525,5
Sd,20170401c4v1,2,V464,9656,11
Sd,20170401c4v1,2,V467,9679,7
Sd,20170401c4v1,2,V468,9689,8
Sd,20170401c4v1,2,V469,9700,9
Sd,20170401c4v1,2,V471,9714,8
Sd,20170401c4v1,2,V473,9732,9
Sd,20170401c4v1,2,V476,9756,12
Sd,20170401c4v1,2,V477,9768,7
Sd,20170401c4v1,2,V481,9840,5
Sd,20170401c4v1,2,V483,9854,5
Sd,20170401c4v1,2,V485,9874,6
Sd,20170401c4v1,2,V486,9890,13
Sd,20170401c4v1,2,V490,9912,6
Sd,20170401c4v1,2,V493,9941,7
Sd,20170401c4v1,2,V495,9963,5
Sd,20170401c4v1,2,V509,10194,5
Sd,20170401c4v1,2,V510,10207,11
Sd,20170401c4v1,2,V511,10219,5
Sd,20170401c4v1,2,V512,10248,26
Sd,20170401c4v1,2,V513,10260,10
Sd,20170401c4v1,2,V514,10275,13
Sd,20170401c4v1,2,V517,10297,8
Sd,20170401c4v1,2,V519,10309,5
Sd,20170401c4v1,2,V524,10386,5
Sd,20170401c4v1,2,V530,10507,7
Sd,20170401c4v1,2,V536,10602,5
Sd,20170401c4v1,2,V539,10719,15
Sd,20170401c4v1,3,V4,601,5
Sd,20170401c4v1,3,V11,721,5
Sd,20170401c4v1,3,V12,732,7
Sd,20170401c4v1,3,V14,879,5
Sd,20170401c4v1,3,V22,1540,5
Sd,20170401c4v1,3,V24,1662,6
Sd,20170401c4v1,3,V25,1669,5
Sd,20170401c4v1,3,V27,1737,10
Sd,20170401c4v1,3,V35,1792,7
Sd,20170401c4v1,3,V43,1880,6
Sd,20170401c4v1,3,V50,1988,6
Sd,20170401c4v1,3,V59,2082,5
Sd,20170401c4v1,3,V61,2104,5
Sd,20170401c4v1,3,V62,2120,9
Sd,20170401c4v1,3,V63,2143,17
Sd,20170401c4v1,3,V64,2151,5
Sd,20170401c4v1,3,V65,2165,6
Sd,20170401c4v1,3,V67,2185,12
Sd,20170401c4v1,3,V69,2202,7
Sd,20170401c4v1,3,V71,2231,14
Sd,20170401c4v1,3,V72,2272,38
Sd,20170401c4v1,3,V74,2284,6
Sd,20170401c4v1,3,V75,2294,8
Sd,20170401c4v1,3,V76,2342,37
Sd,20170401c4v1,3,V77,2390,46
Sd,20170401c4v1,3,V81,2440,34
Sd,20170401c4v1,3,V82,2459,17
Sd,20170401c4v1,3,V83,2469,6
Sd,20170401c4v1,3,V88,2533,11
Sd,20170401c4v1,3,V89,2546,9
Sd,20170401c4v1,3,V90,2566,5
Sd,20170401c4v1,3,V91,2596,20
Sd,20170401c4v1,3,V92,2609,10
Sd,20170401c4v1,3,V94,2640,11
Sd,20170401c4v1,3,V96,2663,14
Sd,20170401c4v1,3,V98,2679,7
Sd,20170401c4v1,3,V99,2706,5
Sd,20170401c4v1,3,V102,2758,5
Sd,20170401c4v1,3,V104,2787,7
Sd,20170401c4v1,3,V109,2840,7
Sd,20170401c4v1,3,V115,2942,8
Sd,20170401c4v1,3,V118,2987,7
Sd,20170401c4v1,3,V119,3028,25
Sd,20170401c4v1,3,V121,3043,6
Sd,20170401c4v1,3,V122,3083,29
Sd,20170401c4v1,3,V123,3100,8
Sd,20170401c4v1,3,V125,3137,27
Sd,20170401c4v1,3,V126,3149,8
Sd,20170401c4v1,3,V129,3194,20
Sd,20170401c4v1,3,V139,3251,6
Sd,20170401c4v1,3,V142,3330,67
Sd,20170401c4v1,3,V143,3346,14
Sd,20170401c4v1,3,V147,3409,10
Sd,20170401c4v1,3,V154,3468,7
Sd,20170401c4v1,3,V155,3480,10
Sd,20170401c4v1,3,V156,3505,16
Sd,20170401c4v1,3,V158,3563,15
Sd,20170401c4v1,3,V159,3580,15
Sd,20170401c4v1,3,V161,3613,26
Sd,20170401c4v1,3,V162,3631,16
Sd,20170401c4v1,3,V164,3647,5
Sd,20170401c4v1,3,V167,3692,10
Sd,20170401c4v1,3,V171,3795,10
Sd,20170401c4v1,3,V172,3806,7
Sd,20170401c4v1,3,V178,4045,6
Sd,20170401c4v1,3,V179,4057,8
Sd,20170401c4v1,3,V184,4102,13
Sd,20170401c4v1,3,V187,4221,85
Sd,20170401c4v1,3,V188,4230,7
Sd,20170401c4v1,3,V189,4242,9
Sd,20170401c4v1,3,V190,4264,20
Sd,20170401c4v1,3,V191,4272,6
Sd,20170401c4v1,3,V194,4307,6
Sd,20170401c4v1,3,V197,4347,12
Sd,20170401c4v1,3,V202,4386,12
Sd,20170401c4v1,3,V205,4417,12
Sd,20170401c4v1,3,V206,4430,7
Sd,20170401c4v1,3,V208,4459,20
Sd,20170401c4v1,3,V209,4519,49
Sd,20170401c4v1,3,V211,4559,35
Sd,20170401c4v1,3,V213,4579,15
Sd,20170401c4v1,3,V214,4605,24
Sd,20170401c4v1,3,V215,4620,10
Sd,20170401c4v1,3,V219,4663,7
Sd,20170401c4v1,3,V221,4679,5
Sd,20170401c4v1,3,V222,4697,13
Sd,20170401c4v1,3,V224,4717,5
Sd,20170401c4v1,3,V225,4730,9
Sd,20170401c4v1,3,V226,4752,18
Sd,20170401c4v1,3,V227,4788,27
Sd,20170401c4v1,3,V228,4796,5
Sd,20170401c4v1,3,V231,4817,9
Sd,20170401c4v1,3,V232,4831,10
Sd,20170401c4v1,3,V233,4841,8
Sd,20170401c4v1,3,V234,4859,9
Sd,20170401c4v1,3,V235,4872,11
Sd,20170401c4v1,3,V236,4882,5
Sd,20170401c4v1,3,V237,4896,9
Sd,20170401c4v1,3,V243,4934,7
Sd,20170401c4v1,3,V245,4971,21
Sd,20170401c4v1,3,V250,5027,5
Sd,20170401c4v1,3,V256,5093,9
Sd,20170401c4v1,3,V259,5164,9
Sd,20170401c4v1,3,V261,5191,12
Sd,20170401c4v1,3,V264,5214,8
Sd,20170401c4v1,3,V266,5230,6
Sd,20170401c4v1,3,V267,5257,9
Sd,20170401c4v1,3,V268,5271,8
Sd,20170401c4v1,3,V271,5494,6
Sd,20170401c4v1,3,V276,5575,7
Sd,20170401c4v1,3,V278,5592,9
Sd,20170401c4v1,3,V289,5681,12
Sd,20170401c4v1,3,V290,5693,8
Sd,20170401c4v1,3,V292,5710,6
Sd,20170401c4v1,3,V299,5751,5
Sd,20170401c4v1,3,V300,5764,10
Sd,20170401c4v1,3,V303,5788,8
Sd,20170401c4v1,3,V304,5803,11
Sd,20170401c4v1,3,V309,5848,8
Sd,20170401c4v1,3,V311,5872,9
Sd,20170401c4v1,3,V312,5882,8
Sd,20170401c4v1,3,V317,5919,5
Sd,20170401c4v1,3,V321,5962,5
Sd,20170401c4v1,3,V334,6070,12
Sd,20170401c4v1,3,V337,6092,6
Sd,20170401c4v1,3,V339,6131,18
Sd,20170401c4v1,3,V340,6138,5
Sd,20170401c4v1,3,V342,6169,8
Sd,20170401c4v1,3,V346,6220,20
Sd,20170401c4v1,3,V348,6255,22
Sd,20170401c4v1,3,V350,6284,10
Sd,20170401c4v1,3,V355,6327,9
Sd,20170401c4v1,3,V361,6379,6
Sd,20170401c4v1,3,V362,6388,6
Sd,20170401c4v1,3,V364,6427,5
Sd,20170401c4v1,3,V366,6452,15
Sd,20170401c4v1,3,V367,6479,16
Sd,20170401c4v1,3,V370,6513,6
Sd,20170401c4v1,3,V376,6617,9
Sd,20170401c4v1,3,V379,6649,13
Sd,20170401c4v1,3,V389,6730,5
Sd,20170401c4v1,3,V393,6779,14
Sd,20170401c4v1,3,V395,6796,10
Sd,20170401c4v1,3,V399,6832,16
Sd,20170401c4v1,3,V400,6852,5
Sd,20170401c4v1,3,V401,6863,7
Sd,20170401c4v1,3,V404,6883,8
Sd,20170401c4v1,3,V406,6909,5
Sd,20170401c4v1,3,V411,6948,7
Sd,20170401c4v1,3,V412,6965,9
Sd,20170401c4v1,3,V413,6980,13
Sd,20170401c4v1,3,V414,6987,5
Sd,20170401c4v1,3,V416,7005,5
Sd,20170401c4v1,3,V436,7240,11
Sd,20170401c4v1,3,V437,7256,5
Sd,20170401c4v1,3,V441,7288,8
Sd,20170401c4v1,3,V444,7311,6
Sd,20170401c4v1,3,V446,7344,26
Sd,20170401c4v1,3,V449,7378,5
Sd,20170401c4v1,3,V450,7390,7
Sd,20170401c4v1,3,V456,7436,16
Sd,20170401c4v1,3,V458,7448,7
Sd,20170401c4v1,3,V465,7515,6
Sd,20170401c4v1,3,V467,7541,16
Sd,20170401c4v1,3,V468,7551,5
Sd,20170401c4v1,3,V469,7561,6
Sd,20170401c4v1,3,V473,7594,16
Sd,20170401c4v1,3,V474,7606,10
Sd,20170401c4v1,3,V475,7629,17
Sd,20170401c4v1,3,V478,7650,5
Sd,20170401c4v1,3,V479,7665,13
Sd,20170401c4v1,3,V480,7676,8
Sd,20170401c4v1,3,V482,7689,5
Sd,20170401c4v1,3,V484,7712,17
Sd,20170401c4v1,3,V487,7740,11
Sd,20170401c4v1,3,V490,7767,13
Sd,20170401c4v1,3,V491,7779,10
Sd,20170401c4v1,3,V495,7835,32
Sd,20170401c4v1,3,V500,7880,10
Sd,20170401c4v1,3,V501,7891,5
Sd,20170401c4v1,3,V503,7918,18
Sd,20170401c4v1,3,V504,7953,30
Sd,20170401c4v1,3,V513,8070,36
Sd,20170401c4v1,3,V515,8094,14
Sd,20170401c4v1,3,V516,8104,7
Sd,20170401c4v1,3,V517,8123,17
Sd,20170401c4v1,3,V520,8143,6
Sd,20170401c4v1,3,V523,8170,11
Sd,20170401c4v1,3,V524,8177,5
Sd,20170401c4v1,3,V528,8201,6
Sd,20170401c4v1,3,V531,8238,10
Sd,20170401c4v1,3,V533,8252,6
Sd,20170401c4v1,3,V536,8278,5
Sd,20170401c4v1,3,V542,8318,8
Sd,20170401c4v1,3,V544,8337,10
Sd,20170401c4v1,3,V545,8355,16
Sd,20170401c4v1,3,V546,8369,10
Sd,20170401c4v1,3,V547,8378,5
Sd,20170401c4v1,3,V550,8442,17
Sd,20170401c4v1,3,V552,8467,9
Sd,20170401c4v1,3,V554,8503,8
Sd,20170401c4v1,3,V556,8524,9
Sd,20170401c4v1,3,V561,8601,12
Sd,20170401c4v1,3,V577,8813,7
Sd,20170401c4v1,3,V578,8821,5
Sd,20170401c4v1,3,V579,8861,5
Sd,20170401c4v1,3,V580,8869,6
Sd,20170401c4v1,3,V582,8882,7
Sd,20170401c4v1,3,V583,8902,8
Sd,20170401c4v1,3,V587,8925,9
Sd,20170401c4v1,3,V588,8936,9
Sd,20170401c4v1,3,V589,8994,18
Sd,20170401c4v1,3,V592,9013,8
Sd,20170401c4v1,3,V593,9023,8
Sd,20170401c4v1,3,V596,9069,5
Sd,20170401c4v1,3,V603,9162,21
Sd,20170401c4v1,3,V611,9210,8
Sd,20170401c4v1,3,V613,9223,5
Sd,20170401c4v1,3,V614,9242,11
Sd,20170401c4v1,3,V617,9308,48
Sd,20170401c4v1,3,V618,9315,5
Sd,20170401c4v1,3,V622,9350,9
Sd,20170401c4v1,3,V623,9379,25
Sd,20170401c4v1,3,V625,9392,7
Sd,20170401c4v1,3,V626,9402,7
Sd,20170401c4v1,3,V627,9433,28
Sd,20170401c4v1,3,V629,9457,16
Sd,20170401c4v1,3,V631,9470,6
Sd,20170401c4v1,3,V632,9477,5
Sd,20170401c4v1,3,V634,9497,11
Sd,20170401c4v1,3,V635,9540,41
