genotype,datelist,animal,variable,fram,lens
Xe,20170115c2v2,4,V136,7188,6
Xe,20170115c2v2,4,V137,7204,7
Xe,20170115c2v2,4,V138,7216,7
Xe,20170115c2v2,4,V142,7528,8
Xe,20170115c2v2,4,V149,7642,13
Xe,20170115c2v2,4,V151,7678,20
Xe,20170115c2v2,4,V153,7695,7
Xe,20170115c2v2,4,V154,7713,16
Xe,20170115c2v2,4,V156,7738,5
Xe,20170115c2v2,4,V162,7880,11
Xe,20170115c2v2,4,V166,8045,8
Xe,20170115c2v2,4,V176,9658,6
Xe,20170115c2v2,4,V184,10610,8
Xe,20170115c2v3,1,V3,195,10
Xe,20170115c2v3,1,V7,258,7
Xe,20170115c2v3,1,V8,266,6
Xe,20170115c2v3,1,V13,340,12
Xe,20170115c2v3,1,V15,361,5
Xe,20170115c2v3,1,V21,435,5
Xe,20170115c2v3,1,V23,455,7
Xe,20170115c2v3,1,V24,474,17
Xe,20170115c2v3,1,V31,550,8
Xe,20170115c2v3,1,V32,621,9
Xe,20170115c2v3,1,V39,771,6
Xe,20170115c2v3,1,V41,790,7
Xe,20170115c2v3,1,V45,838,11
Xe,20170115c2v3,1,V49,858,7
Xe,20170115c2v3,1,V50,869,6
Xe,20170115c2v3,1,V59,919,5
Xe,20170115c2v3,1,V62,937,8
Xe,20170115c2v3,1,V66,963,7
Xe,20170115c2v3,1,V67,981,14
Xe,20170115c2v3,1,V68,990,5
Xe,20170115c2v3,1,V72,1025,9
Xe,20170115c2v3,1,V74,1041,7
Xe,20170115c2v3,1,V77,1075,5
Xe,20170115c2v3,1,V78,1087,8
Xe,20170115c2v3,1,V84,1138,5
Xe,20170115c2v3,1,V88,1218,5
Xe,20170115c2v3,1,V90,1239,6
Xe,20170115c2v3,1,V91,1251,5
Xe,20170115c2v3,1,V93,1296,9
Xe,20170115c2v3,1,V96,1332,7
Xe,20170115c2v3,1,V101,1387,11
Xe,20170115c2v3,1,V103,1453,44
Xe,20170115c2v3,1,V105,1597,16
Xe,20170115c2v3,1,V106,1624,13
Xe,20170115c2v3,1,V109,1646,5
Xe,20170115c2v3,1,V110,1657,5
Xe,20170115c2v3,1,V113,1697,6
Xe,20170115c2v3,1,V117,1744,6
Xe,20170115c2v3,1,V127,1963,8
Xe,20170115c2v3,1,V143,2065,6
Xe,20170115c2v3,1,V144,2090,5
Xe,20170115c2v3,1,V145,2100,7
Xe,20170115c2v3,1,V146,2108,6
Xe,20170115c2v3,1,V149,2134,8
Xe,20170115c2v3,1,V156,2174,6
Xe,20170115c2v3,1,V157,2186,9
Xe,20170115c2v3,1,V163,2223,6
Xe,20170115c2v3,1,V168,2252,6
Xe,20170115c2v3,1,V174,2299,8
Xe,20170115c2v3,1,V176,2316,5
Xe,20170115c2v3,1,V177,2324,6
Xe,20170115c2v3,1,V180,2339,5
Xe,20170115c2v3,1,V181,2354,13
Xe,20170115c2v3,1,V182,2364,6
Xe,20170115c2v3,1,V184,2383,6
Xe,20170115c2v3,1,V189,2410,9
Xe,20170115c2v3,1,V210,3649,13
Xe,20170115c2v3,1,V219,4009,9
Xe,20170115c2v3,1,V222,4060,12
Xe,20170115c2v3,1,V228,4136,5
Xe,20170115c2v3,1,V232,4182,6
Xe,20170115c2v3,1,V233,4195,9
Xe,20170115c2v3,1,V241,4279,6
Xe,20170115c2v3,1,V242,4320,7
Xe,20170115c2v3,1,V243,4382,28
Xe,20170115c2v3,1,V245,4402,9
Xe,20170115c2v3,1,V248,4416,5
Xe,20170115c2v3,1,V252,4443,11
Xe,20170115c2v3,1,V253,4452,6
Xe,20170115c2v3,1,V262,4566,6
Xe,20170115c2v3,1,V265,4588,9
Xe,20170115c2v3,1,V276,4702,11
Xe,20170115c2v3,1,V278,4725,12
Xe,20170115c2v3,1,V279,4733,5
Xe,20170115c2v3,1,V282,4762,10
Xe,20170115c2v3,1,V284,4788,15
Xe,20170115c2v3,1,V285,4795,5
Xe,20170115c2v3,1,V286,5081,284
Xe,20170115c2v3,1,V287,5119,35
Xe,20170115c2v3,1,V289,5134,10
Xe,20170115c2v3,1,V291,5147,7
Xe,20170115c2v3,1,V292,5166,14
Xe,20170115c2v3,1,V293,5323,50
Xe,20170115c2v3,1,V297,5356,11
Xe,20170115c2v3,1,V299,5369,5
Xe,20170115c2v3,1,V310,5451,9
Xe,20170115c2v3,1,V314,5482,9
Xe,20170115c2v3,1,V316,5497,9
Xe,20170115c2v3,1,V318,5518,6
Xe,20170115c2v3,1,V319,5531,5
Xe,20170115c2v3,1,V322,5552,6
Xe,20170115c2v3,1,V323,5590,21
Xe,20170115c2v3,1,V326,5631,9
Xe,20170115c2v3,1,V329,5654,5
Xe,20170115c2v3,1,V341,6502,11
Xe,20170115c2v3,1,V342,6510,5
Xe,20170115c2v3,1,V348,6558,6
Xe,20170115c2v3,1,V350,6602,37
Xe,20170115c2v3,1,V351,6612,8
Xe,20170115c2v3,1,V354,6634,11
Xe,20170115c2v3,1,V358,6710,7
Xe,20170115c2v3,1,V360,6744,13
Xe,20170115c2v3,1,V361,6757,6
Xe,20170115c2v3,1,V364,6796,9
Xe,20170115c2v3,1,V366,6863,24
Xe,20170115c2v3,1,V368,6908,17
Xe,20170115c2v3,1,V370,6929,7
Xe,20170115c2v3,1,V373,6960,12
Xe,20170115c2v3,1,V378,7024,7
Xe,20170115c2v3,1,V380,7073,25
Xe,20170115c2v3,1,V381,7083,8
Xe,20170115c2v3,1,V382,7101,16
Xe,20170115c2v3,1,V383,7132,29
Xe,20170115c2v3,1,V384,7162,27
Xe,20170115c2v3,1,V387,7191,12
Xe,20170115c2v3,1,V390,7209,6
Xe,20170115c2v3,1,V391,7246,31
Xe,20170115c2v3,1,V393,7264,11
Xe,20170115c2v3,1,V399,7300,10
Xe,20170115c2v3,1,V400,7309,6
Xe,20170115c2v3,1,V403,7327,7
Xe,20170115c2v3,1,V405,7348,8
Xe,20170115c2v3,1,V406,7386,13
Xe,20170115c2v3,1,V409,7447,5
Xe,20170115c2v3,1,V415,7549,12
Xe,20170115c2v3,1,V416,7568,5
Xe,20170115c2v3,1,V417,7589,12
Xe,20170115c2v3,1,V424,7709,8
Xe,20170115c2v3,1,V430,9323,5
Xe,20170115c2v3,1,V440,10398,5
Xe,20170115c2v3,1,V442,10419,9
Xe,20170115c2v3,1,V447,10632,9
Xe,20170115c2v3,1,V449,10659,7
Xe,20170115c2v3,1,V450,10675,9
Xe,20170115c2v3,2,V5,76,7
Xe,20170115c2v3,2,V7,95,6
Xe,20170115c2v3,2,V10,113,5
Xe,20170115c2v3,2,V19,1055,16
Xe,20170115c2v3,2,V20,1093,5
Xe,20170115c2v3,2,V21,1107,6
Xe,20170115c2v3,2,V24,1214,10
Xe,20170115c2v3,2,V26,1629,5
Xe,20170115c2v3,2,V27,1641,7
Xe,20170115c2v3,2,V35,1980,5
Xe,20170115c2v3,2,V37,2050,5
Xe,20170115c2v3,2,V43,2976,6
Xe,20170115c2v3,2,V45,3006,5
Xe,20170115c2v3,2,V48,3307,8
Xe,20170115c2v3,2,V50,3324,5
Xe,20170115c2v3,2,V56,3418,9
Xe,20170115c2v3,2,V61,3611,9
Xe,20170115c2v3,2,V65,3815,7
Xe,20170115c2v3,2,V69,3978,5
Xe,20170115c2v3,2,V70,3989,5
Xe,20170115c2v3,2,V71,4003,5
Xe,20170115c2v3,2,V73,4037,5
Xe,20170115c2v3,2,V75,4075,7
Xe,20170115c2v3,2,V79,4175,13
Xe,20170115c2v3,2,V88,4513,10
Xe,20170115c2v3,2,V90,4570,18
Xe,20170115c2v3,2,V91,4580,5
Xe,20170115c2v3,2,V94,4614,7
Xe,20170115c2v3,2,V96,4638,6
Xe,20170115c2v3,2,V97,4653,13
Xe,20170115c2v3,2,V98,4668,13
Xe,20170115c2v3,2,V99,4696,26
Xe,20170115c2v3,2,V102,4739,13
Xe,20170115c2v3,2,V107,4787,6
Xe,20170115c2v3,2,V110,4818,6
Xe,20170115c2v3,2,V115,4893,7
Xe,20170115c2v3,2,V116,4928,5
Xe,20170115c2v3,2,V117,4952,6
Xe,20170115c2v3,2,V119,4983,26
Xe,20170115c2v3,2,V121,5012,13
Xe,20170115c2v3,2,V123,5035,8
Xe,20170115c2v3,2,V126,5079,19
Xe,20170115c2v3,2,V131,5209,7
Xe,20170115c2v3,2,V134,5257,6
Xe,20170115c2v3,2,V136,5363,6
Xe,20170115c2v3,2,V140,5413,12
Xe,20170115c2v3,2,V142,5480,26
Xe,20170115c2v3,2,V143,5509,7
Xe,20170115c2v3,2,V144,5517,6
Xe,20170115c2v3,2,V145,5538,19
Xe,20170115c2v3,2,V147,5564,6
Xe,20170115c2v3,2,V148,5571,5
Xe,20170115c2v3,2,V172,8646,303
Xe,20170115c2v3,2,V174,9352,37
Xe,20170115c2v3,3,V1,369,6
Xe,20170115c2v3,3,V4,492,16
Xe,20170115c2v3,3,V6,552,8
Xe,20170115c2v3,3,V9,584,6
Xe,20170115c2v3,3,V14,657,13
Xe,20170115c2v3,3,V15,711,5
Xe,20170115c2v3,3,V18,749,17
Xe,20170115c2v3,3,V19,764,7
Xe,20170115c2v3,3,V21,779,6
Xe,20170115c2v3,3,V24,830,10
Xe,20170115c2v3,3,V27,852,5
Xe,20170115c2v3,3,V28,903,7
Xe,20170115c2v3,3,V36,1019,8
Xe,20170115c2v3,3,V39,1074,8
Xe,20170115c2v3,3,V40,1116,39
Xe,20170115c2v3,3,V41,1138,5
Xe,20170115c2v3,3,V50,1426,9
Xe,20170115c2v3,3,V61,5262,5
Xe,20170115c2v3,3,V88,7804,6
Xe,20170115c2v3,3,V91,8286,159
Xe,20170115c2v3,3,V105,9821,7
Xe,20170115c2v3,3,V108,10179,8
Xe,20170115c2v3,4,V10,98,5
Xe,20170115c2v3,4,V13,140,13
Xe,20170115c2v3,4,V16,187,23
Xe,20170115c2v3,4,V20,239,10
Xe,20170115c2v3,4,V21,312,9
Xe,20170115c2v3,4,V22,2841,2504
Xe,20170115c2v3,4,V24,5911,5
Xe,20170115c2v3,4,V26,5934,9
Xe,20170115c2v3,4,V34,6068,12
Xe,20170115c2v3,4,V35,6114,24
Xe,20170115c2v3,4,V37,6159,13
Xe,20170115c2v3,4,V39,6647,478
Xe,20170115c2v3,4,V40,7760,8
Xe,20170115c2v3,4,V41,7775,12
Xe,20170115c2v3,4,V58,8246,11
Xe,20170115c2v3,4,V60,8275,12
Xe,20170115c2v3,4,V61,8293,6
Xe,20170115c2v3,4,V62,8306,10
Xe,20170115c2v3,4,V63,8316,7
Xe,20170115c2v3,4,V68,8342,5
Xe,20170115c2v3,4,V73,8387,9
Xe,20170115c2v3,4,V74,8395,6
Xe,20170115c2v3,4,V75,8415,6
Xe,20170115c2v3,4,V76,8439,22
Xe,20170115c2v3,4,V78,8455,8
Xe,20170115c2v3,4,V80,8477,6
Xe,20170115c2v3,4,V85,8622,5
Xe,20170115c2v3,4,V91,8675,6
Xe,20170115c2v3,4,V94,8732,24
Xe,20170115c2v3,4,V98,8793,14
Xe,20170115c2v3,4,V107,8995,5
Xe,20170115c2v3,4,V113,9056,5
Xe,20170115c2v3,4,V114,9083,5
Xe,20170115c2v3,4,V124,9152,12
Xe,20170115c2v3,4,V128,9178,8
Xe,20170115c2v3,4,V129,9188,6
Xe,20170115c2v3,4,V131,9208,13
Xe,20170115c2v3,4,V133,9254,21
Xe,20170115c2v3,4,V134,9268,7
Xe,20170115c2v3,4,V135,9320,10
Xe,20170115c2v3,4,V137,9339,9
Xe,20170115c2v3,4,V138,10133,33
Xe,20170115c2v3,4,V140,10392,28
Xe,20170115c2v3,4,V141,10447,52
Xe,20170115c2v3,4,V142,10468,19
Xe,20170115c2v3,4,V151,10569,9
Xe,20170115c2v3,4,V159,10689,9
Xe,20170115c2v3,4,V161,10704,6
Xe,20170115c2v3,4,V162,10718,7
Xe,20170115c2v3,4,V164,10730,6
Xe,20170115c2v3,4,V166,10759,6
Xe,20170115c2v3,4,V169,10776,6
Xe,20170115c2v3,5,V8,69,10
Xe,20170115c2v3,5,V9,102,5
Xe,20170115c2v3,5,V10,127,14
Xe,20170115c2v3,5,V11,269,136
Xe,20170115c2v3,5,V12,922,9
Xe,20170115c2v3,5,V16,985,16
Xe,20170115c2v3,5,V17,998,11
Xe,20170115c2v3,5,V18,1046,44
Xe,20170115c2v3,5,V20,1076,25
Xe,20170115c2v3,5,V21,1275,13
Xe,20170115c2v3,5,V23,1291,11
Xe,20170115c2v3,5,V28,1326,10
Xe,20170115c2v3,5,V30,1339,5
Xe,20170115c2v3,5,V31,1348,7
Xe,20170115c2v3,5,V37,1415,9
Xe,20170115c2v3,5,V39,1470,10
Xe,20170115c2v3,5,V41,1507,6
Xe,20170115c2v3,5,V43,1641,6
Xe,20170115c2v3,5,V51,1993,40
Xe,20170115c2v3,5,V54,2028,23
Xe,20170115c2v3,5,V55,2039,9
Xe,20170115c2v3,5,V56,2062,21
Xe,20170115c2v3,5,V57,2082,16
Xe,20170115c2v3,5,V58,2091,7
Xe,20170115c2v3,5,V66,2141,8
Xe,20170115c2v3,5,V69,2169,9
Xe,20170115c2v3,5,V70,2181,6
Xe,20170115c2v3,5,V72,2200,11
Xe,20170115c2v3,5,V73,2207,5
Xe,20170115c2v3,5,V74,2233,24
Xe,20170115c2v3,5,V76,2251,7
Xe,20170115c2v3,5,V81,2279,5
Xe,20170115c2v3,5,V83,2292,5
Xe,20170115c2v3,5,V89,2340,13
Xe,20170115c2v3,5,V90,2349,5
Xe,20170115c2v3,5,V92,2377,15
Xe,20170115c2v3,5,V95,2408,9
Xe,20170115c2v3,5,V97,2433,11
Xe,20170115c2v3,5,V98,2440,5
Xe,20170115c2v3,5,V99,2449,7
Xe,20170115c2v3,5,V102,2494,6
Xe,20170115c2v3,5,V103,2503,7
Xe,20170115c2v3,5,V106,2531,10
Xe,20170115c2v3,5,V107,2539,5
Xe,20170115c2v3,5,V110,2559,7
Xe,20170115c2v3,5,V112,2578,8
Xe,20170115c2v3,5,V116,2629,5
Xe,20170115c2v3,5,V117,2745,5
Xe,20170115c2v3,5,V125,5716,5
Xe,20170115c2v3,5,V126,5856,5
Xe,20170115c2v3,5,V134,8738,325
Xd,20170115c2v4,1,V3,41,5
Xd,20170115c2v4,1,V4,52,8
Xd,20170115c2v4,1,V5,69,9
Xd,20170115c2v4,1,V8,146,29
Xd,20170115c2v4,1,V12,254,5
Xd,20170115c2v4,1,V21,412,13
Xd,20170115c2v4,1,V22,464,50
Xd,20170115c2v4,1,V23,477,7
Xd,20170115c2v4,1,V26,507,12
Xd,20170115c2v4,1,V27,525,9
Xd,20170115c2v4,1,V28,587,55
Xd,20170115c2v4,1,V32,638,7
Xd,20170115c2v4,1,V34,674,6
Xd,20170115c2v4,1,V37,697,10
Xd,20170115c2v4,1,V43,739,8
Xd,20170115c2v4,1,V44,753,9
Xd,20170115c2v4,1,V45,770,9
Xd,20170115c2v4,1,V50,1171,13
Xd,20170115c2v4,1,V57,1258,6
Xd,20170115c2v4,1,V59,1291,8
Xd,20170115c2v4,1,V60,1324,12
Xd,20170115c2v4,1,V71,1494,6
Xd,20170115c2v4,1,V78,1596,9
Xd,20170115c2v4,1,V81,1640,10
Xd,20170115c2v4,1,V85,1661,5
Xd,20170115c2v4,1,V86,1673,5
Xd,20170115c2v4,1,V88,1688,5
Xd,20170115c2v4,1,V89,1702,7
Xd,20170115c2v4,1,V92,1730,7
Xd,20170115c2v4,1,V102,1821,5
Xd,20170115c2v4,1,V112,1938,11
Xd,20170115c2v4,1,V120,2008,9
Xd,20170115c2v4,1,V122,2027,6
Xd,20170115c2v4,1,V123,2038,9
Xd,20170115c2v4,1,V125,2049,5
Xd,20170115c2v4,1,V126,2069,7
Xd,20170115c2v4,1,V131,2127,17
Xd,20170115c2v4,1,V141,2188,20
Xd,20170115c2v4,1,V147,2226,6
Xd,20170115c2v4,1,V152,2256,9
Xd,20170115c2v4,1,V173,2416,10
Xd,20170115c2v4,1,V175,2431,8
Xd,20170115c2v4,1,V177,2456,10
Xd,20170115c2v4,1,V191,2567,9
Xd,20170115c2v4,1,V192,2597,14
Xd,20170115c2v4,1,V202,2888,12
Xd,20170115c2v4,1,V205,2966,16
Xd,20170115c2v4,1,V210,3004,6
Xd,20170115c2v4,1,V211,3030,6
Xd,20170115c2v4,1,V212,3040,6
Xd,20170115c2v4,1,V219,3988,417
Xd,20170115c2v4,1,V224,4103,12
Xd,20170115c2v4,1,V225,4857,424
Xd,20170115c2v4,1,V226,4865,5
Xd,20170115c2v4,1,V227,4875,5
Xd,20170115c2v4,1,V228,4899,12
Xd,20170115c2v4,1,V229,5442,541
Xd,20170115c2v4,1,V230,5478,11
Xd,20170115c2v4,1,V233,5549,13
Xd,20170115c2v4,1,V234,5585,31
Xd,20170115c2v4,1,V249,5990,6
Xd,20170115c2v4,1,V259,6153,6
Xd,20170115c2v4,1,V266,6972,7
Xd,20170115c2v4,1,V271,7013,5
Xd,20170115c2v4,1,V276,7073,5
Xd,20170115c2v4,1,V278,7107,9
Xd,20170115c2v4,1,V283,7142,6
Xd,20170115c2v4,1,V287,7282,5
Xd,20170115c2v4,1,V288,7309,18
Xd,20170115c2v4,1,V293,7541,7
Xd,20170115c2v4,1,V295,7556,10
Xd,20170115c2v4,1,V297,7571,10
Xd,20170115c2v4,1,V299,7594,12
Xd,20170115c2v4,1,V301,7640,29
Xd,20170115c2v4,1,V302,7648,6
Xd,20170115c2v4,1,V308,7708,20
Xd,20170115c2v4,1,V313,7999,7
Xd,20170115c2v4,1,V319,8072,6
Xd,20170115c2v4,1,V320,8107,13
Xd,20170115c2v4,1,V326,8214,5
Xd,20170115c2v4,1,V346,8865,7
Xd,20170115c2v4,1,V352,9017,5
Xd,20170115c2v4,1,V360,9176,5
Xd,20170115c2v4,1,V367,9243,5
Xd,20170115c2v4,1,V370,9348,7
Xd,20170115c2v4,1,V371,9363,13
Xd,20170115c2v4,1,V379,9406,7
Xd,20170115c2v4,1,V380,9450,16
Xd,20170115c2v4,1,V383,9468,8
Xd,20170115c2v4,1,V384,9480,5
Xd,20170115c2v4,1,V385,9492,9
Xd,20170115c2v4,1,V387,9680,7
Xd,20170115c2v4,1,V396,10286,5
Xd,20170115c2v4,1,V397,10302,12
Xd,20170115c2v4,1,V398,10324,17
Xd,20170115c2v4,2,V3,131,10
Xd,20170115c2v4,2,V13,532,6
Xd,20170115c2v4,2,V15,627,7
Xd,20170115c2v4,2,V16,638,7
Xd,20170115c2v4,2,V20,742,19
Xd,20170115c2v4,2,V22,1560,10
Xd,20170115c2v4,2,V24,1633,65
Xd,20170115c2v4,2,V25,1704,57
Xd,20170115c2v4,2,V27,1785,75
Xd,20170115c2v4,2,V30,1825,24
Xd,20170115c2v4,2,V31,1875,48
Xd,20170115c2v4,2,V32,1883,6
Xd,20170115c2v4,2,V33,1907,21
Xd,20170115c2v4,2,V35,1924,12
Xd,20170115c2v4,2,V36,1969,43
Xd,20170115c2v4,2,V37,1979,8
Xd,20170115c2v4,2,V38,1996,15
Xd,20170115c2v4,2,V39,2009,11
Xd,20170115c2v4,2,V41,2040,21
Xd,20170115c2v4,2,V42,2060,15
Xd,20170115c2v4,2,V43,2070,7
Xd,20170115c2v4,2,V45,2083,6
Xd,20170115c2v4,2,V46,2092,6
Xd,20170115c2v4,2,V47,2101,7
Xd,20170115c2v4,2,V49,2118,7
Xd,20170115c2v4,2,V51,2153,25
Xd,20170115c2v4,2,V52,2168,13
Xd,20170115c2v4,2,V55,2188,12
Xd,20170115c2v4,2,V56,2210,15
Xd,20170115c2v4,2,V57,2294,81
Xd,20170115c2v4,2,V59,2308,8
Xd,20170115c2v4,2,V60,2315,5
Xd,20170115c2v4,2,V61,2327,10
Xd,20170115c2v4,2,V65,2402,62
Xd,20170115c2v4,2,V66,2418,13
Xd,20170115c2v4,2,V67,2428,7
Xd,20170115c2v4,2,V72,2505,7
Xd,20170115c2v4,2,V79,2557,7
Xd,20170115c2v4,2,V81,2585,13
Xd,20170115c2v4,2,V84,2611,14
Xd,20170115c2v4,2,V91,2651,6
Xd,20170115c2v4,2,V95,2817,5
Xd,20170115c2v4,2,V101,2955,13
Xd,20170115c2v4,2,V102,2970,13
Xd,20170115c2v4,2,V103,2985,13
Xd,20170115c2v4,2,V108,3060,17
Xd,20170115c2v4,2,V110,3076,5
Xd,20170115c2v4,2,V112,3099,7
Xd,20170115c2v4,2,V116,3139,7
Xd,20170115c2v4,2,V118,3158,8
Xd,20170115c2v4,2,V121,3199,13
Xd,20170115c2v4,2,V133,3282,12
Xd,20170115c2v4,2,V135,3294,5
Xd,20170115c2v4,2,V137,3320,13
Xd,20170115c2v4,2,V152,3426,12
Xd,20170115c2v4,2,V157,3456,6
Xd,20170115c2v4,2,V159,3474,11
Xd,20170115c2v4,2,V165,3513,7
Xd,20170115c2v4,2,V174,3581,13
Xd,20170115c2v4,2,V177,3608,9
Xd,20170115c2v4,2,V182,3654,14
Xd,20170115c2v4,2,V184,3675,8
Xd,20170115c2v4,2,V189,3708,6
Xd,20170115c2v4,2,V191,3737,24
Xd,20170115c2v4,2,V204,3827,10
Xd,20170115c2v4,2,V206,3844,9
Xd,20170115c2v4,2,V207,3852,6
Xd,20170115c2v4,2,V211,3871,7
Xd,20170115c2v4,2,V215,3902,11
Xd,20170115c2v4,2,V217,3921,8
Xd,20170115c2v4,2,V218,3934,6
Xd,20170115c2v4,2,V219,3946,6
Xd,20170115c2v4,2,V220,3957,9
Xd,20170115c2v4,2,V221,3975,10
Xd,20170115c2v4,2,V222,3984,7
Xd,20170115c2v4,2,V224,4006,17
Xd,20170115c2v4,2,V233,4067,9
Xd,20170115c2v4,2,V236,4093,9
Xd,20170115c2v4,2,V246,4338,5
Xd,20170115c2v4,2,V256,4429,8
Xd,20170115c2v4,2,V257,4448,5
Xd,20170115c2v4,2,V259,4477,5
Xd,20170115c2v4,2,V264,4581,13
Xd,20170115c2v4,2,V266,4594,5
Xd,20170115c2v4,2,V269,4638,27
Xd,20170115c2v4,2,V277,4703,14
Xd,20170115c2v4,2,V279,4742,5
Xd,20170115c2v4,2,V282,4802,11
Xd,20170115c2v4,2,V293,5001,17
Xd,20170115c2v4,2,V297,5041,14
Xd,20170115c2v4,2,V303,5081,5
Xd,20170115c2v4,2,V304,5103,8
Xd,20170115c2v4,2,V324,5497,6
Xd,20170115c2v4,2,V332,5673,8
Xd,20170115c2v4,2,V336,5707,11
Xd,20170115c2v4,2,V337,5723,5
Xd,20170115c2v4,2,V338,5730,5
Xd,20170115c2v4,2,V343,5816,34
Xd,20170115c2v4,2,V347,5843,13
Xd,20170115c2v4,2,V348,5864,17
Xd,20170115c2v4,2,V349,5898,15
Xd,20170115c2v4,2,V350,5909,9
Xd,20170115c2v4,2,V357,5951,8
Xd,20170115c2v4,2,V359,5968,10
Xd,20170115c2v4,2,V360,5979,5
Xd,20170115c2v4,2,V364,6005,5
Xd,20170115c2v4,2,V366,6025,5
Xd,20170115c2v4,2,V368,6050,14
Xd,20170115c2v4,2,V370,6062,7
Xd,20170115c2v4,2,V371,6102,38
Xd,20170115c2v4,2,V372,6111,7
Xd,20170115c2v4,2,V373,6122,9
Xd,20170115c2v4,2,V374,6143,18
Xd,20170115c2v4,2,V375,6150,5
Xd,20170115c2v4,2,V378,6169,8
Xd,20170115c2v4,2,V380,6190,9
Xd,20170115c2v4,2,V382,6207,5
Xd,20170115c2v4,2,V385,6239,9
Xd,20170115c2v4,2,V387,6260,7
Xd,20170115c2v4,2,V388,6269,7
Xd,20170115c2v4,2,V389,6279,8
Xd,20170115c2v4,2,V392,6294,5
Xd,20170115c2v4,2,V400,6361,6
Xd,20170115c2v4,2,V401,6369,5
Xd,20170115c2v4,2,V420,6556,8
Xd,20170115c2v4,2,V427,6610,13
Xd,20170115c2v4,2,V428,6623,7
Xd,20170115c2v4,2,V435,6746,24
Xd,20170115c2v4,2,V441,6791,8
Xd,20170115c2v4,2,V442,6803,6
Xd,20170115c2v4,2,V443,6825,20
Xd,20170115c2v4,2,V444,6838,7
Xd,20170115c2v4,2,V445,6851,11
Xd,20170115c2v4,2,V446,6865,9
Xd,20170115c2v4,2,V447,6876,5
Xd,20170115c2v4,2,V449,6890,6
Xd,20170115c2v4,2,V454,6926,8
Xd,20170115c2v4,2,V457,6950,11
Xd,20170115c2v4,2,V458,6959,7
Xd,20170115c2v4,2,V460,6969,5
Xd,20170115c2v4,2,V461,6979,5
Xd,20170115c2v4,2,V463,6995,9
Xd,20170115c2v4,2,V466,7011,8
Xd,20170115c2v4,2,V478,7079,10
Xd,20170115c2v4,2,V482,7112,10
Xd,20170115c2v4,2,V484,7126,6
Xd,20170115c2v4,2,V487,7163,16
Xd,20170115c2v4,2,V490,7187,9
Xd,20170115c2v4,2,V492,7219,18
Xd,20170115c2v4,2,V494,7306,9
Xd,20170115c2v4,2,V499,7365,5
Xd,20170115c2v4,2,V503,7442,5
Xd,20170115c2v4,2,V504,10549,3100
Xd,20170115c2v4,2,V507,10602,10
Xd,20170115c2v4,2,V509,10622,7
Xd,20170115c2v4,2,V513,10727,14
Xd,20170115c2v4,2,V514,10741,10
Xd,20170115c2v4,3,V9,506,10
Xd,20170115c2v4,3,V11,532,5
Xd,20170115c2v4,3,V13,560,10
Xd,20170115c2v4,3,V22,779,20
Xd,20170115c2v4,3,V24,839,9
Xd,20170115c2v4,3,V25,862,21
Xd,20170115c2v4,3,V28,882,10
Xd,20170115c2v4,3,V30,913,22
Xd,20170115c2v4,3,V32,924,6
Xd,20170115c2v4,3,V37,947,5
Xd,20170115c2v4,3,V46,1036,9
Xd,20170115c2v4,3,V49,1084,36
Xd,20170115c2v4,3,V50,1095,9
Xd,20170115c2v4,3,V51,1107,5
Xd,20170115c2v4,3,V55,1146,24
Xd,20170115c2v4,3,V57,1169,14
Xd,20170115c2v4,3,V58,1186,10
Xd,20170115c2v4,3,V61,1208,12
Xd,20170115c2v4,3,V65,1274,49
Xd,20170115c2v4,3,V67,1292,12
Xd,20170115c2v4,3,V73,1391,7
Xd,20170115c2v4,3,V78,1440,8
Xd,20170115c2v4,3,V81,1461,10
Xd,20170115c2v4,3,V84,1487,11
Xd,20170115c2v4,3,V86,1512,11
Xd,20170115c2v4,3,V88,1529,9
Xd,20170115c2v4,3,V92,3733,2192
Xd,20170115c2v4,3,V94,4659,5
Xd,20170115c2v4,3,V100,4689,5
Xd,20170115c2v4,3,V104,4722,7
Xd,20170115c2v4,3,V106,4738,9
Xd,20170115c2v4,3,V107,4745,5
Xd,20170115c2v4,3,V112,4776,6
Xd,20170115c2v4,3,V114,4792,7
Xd,20170115c2v4,3,V116,4937,114
Xd,20170115c2v4,3,V123,5088,6
Xd,20170115c2v4,3,V126,5120,7
Xd,20170115c2v4,3,V129,5160,27
Xd,20170115c2v4,3,V130,5174,12
Xd,20170115c2v4,3,V131,5196,12
Xd,20170115c2v4,3,V135,5233,5
Xd,20170115c2v4,3,V137,5266,7
Xd,20170115c2v4,3,V138,5287,14
Xd,20170115c2v4,3,V141,5307,5
Xd,20170115c2v4,3,V142,5351,42
Xd,20170115c2v4,3,V144,5369,5
Xd,20170115c2v4,3,V147,5413,23
Xd,20170115c2v4,3,V157,5510,6
Xd,20170115c2v4,3,V158,5522,5
Xd,20170115c2v4,3,V169,5788,5
Xd,20170115c2v4,3,V185,6056,9
Xd,20170115c2v4,3,V194,6159,12
Xd,20170115c2v4,3,V204,6249,5
Xd,20170115c2v4,3,V205,6257,6
Xd,20170115c2v4,3,V207,6274,6
Xd,20170115c2v4,3,V208,6291,10
Xd,20170115c2v4,3,V209,6303,10
Xd,20170115c2v4,3,V210,6314,7
Xd,20170115c2v4,3,V218,6550,6
Xd,20170115c2v4,3,V224,6692,14
