genotype,datelist,animal,variable,fram,lens
Sd,20160827c3v2,2,V127,9814,6
Sd,20160827c3v2,2,V128,9821,5
Sd,20160827c3v2,2,V139,9892,8
Sd,20160827c3v2,2,V142,9914,7
Sd,20160827c3v2,2,V144,9931,8
Sd,20160827c3v2,2,V145,9943,10
Sd,20160827c3v2,2,V146,9970,10
Sd,20160827c3v2,2,V156,10094,7
Sd,20160827c3v2,2,V164,10160,8
Sd,20160827c3v2,2,V167,10174,5
Sd,20160827c3v2,2,V171,10215,12
Sd,20160827c3v2,2,V174,10248,14
Sd,20160827c3v2,2,V180,10393,6
Sd,20160827c3v2,2,V181,10406,9
Sd,20160827c3v2,2,V182,10415,7
Sd,20160827c3v2,2,V183,10424,6
Sd,20160827c3v2,2,V188,10469,6
Sd,20160827c3v2,2,V197,10670,9
Sd,20160827c3v2,2,V198,10719,39
Sd,20160827c3v2,2,V201,10748,17
Sd,20160827c3v2,2,V202,10771,21
Sd,20160827c3v2,2,V204,10788,5
Sd,20160827c3v2,3,V7,4948,45
Sd,20160827c3v2,3,V13,5041,16
Sd,20160827c3v2,3,V14,5076,24
Sd,20160827c3v2,3,V19,5182,7
Sd,20160827c3v2,3,V22,5218,5
Sd,20160827c3v2,3,V24,5243,20
Sd,20160827c3v2,3,V27,5283,13
Sd,20160827c3v2,3,V28,5299,14
Sd,20160827c3v2,3,V29,5316,6
Sd,20160827c3v2,3,V31,5355,28
Sd,20160827c3v2,3,V33,5392,32
Sd,20160827c3v2,3,V35,5411,14
Sd,20160827c3v2,3,V37,5445,21
Sd,20160827c3v2,3,V38,5604,157
Sd,20160827c3v2,3,V40,5693,84
Sd,20160827c3v2,3,V42,5756,44
Sd,20160827c3v2,3,V46,5796,27
Sd,20160827c3v2,3,V50,5831,13
Sd,20160827c3v2,3,V53,5867,10
Sd,20160827c3v2,3,V55,5877,5
Sd,20160827c3v2,3,V57,5888,5
Sd,20160827c3v2,3,V59,5911,6
Sd,20160827c3v2,3,V71,6050,7
Sd,20160827c3v2,3,V75,6288,5
Sd,20160827c3v2,3,V83,7331,5
Sd,20160827c3v2,3,V87,7454,23
Sd,20160827c3v2,3,V89,7528,18
Sd,20160827c3v2,3,V91,7624,67
Sd,20160827c3v2,3,V93,7712,72
Sd,20160827c3v2,3,V94,7733,10
Sd,20160827c3v2,3,V95,7745,10
Sd,20160827c3v2,3,V97,7769,15
Sd,20160827c3v2,3,V99,7823,5
Sd,20160827c3v2,3,V100,7859,28
Sd,20160827c3v2,3,V102,7881,6
Sd,20160827c3v2,3,V108,8504,128
Sd,20160827c3v2,3,V109,8944,38
Sd,20160827c3v2,3,V113,9045,7
Sd,20160827c3v2,3,V115,9061,10
Sd,20160827c3v2,3,V120,9176,29
Sd,20160827c3v2,3,V127,9237,8
Sd,20160827c3v2,3,V130,9254,5
Sd,20160827c3v2,3,V132,9276,12
Sd,20160827c3v2,3,V134,9294,11
Sd,20160827c3v2,3,V135,9322,24
Sd,20160827c3v2,3,V136,9333,8
Sd,20160827c3v2,3,V139,9374,5
Sd,20160827c3v2,3,V143,9444,6
Sd,20160827c3v2,3,V146,9740,14
Sd,20160827c3v2,3,V149,9771,12
Sd,20160827c3v2,3,V150,9790,5
Sd,20160827c3v2,3,V153,9832,8
Sd,20160827c3v2,3,V154,9840,6
Sd,20160827c3v2,3,V156,9862,16
Sd,20160827c3v2,3,V157,9875,5
Sd,20160827c3v2,3,V160,9909,7
Sd,20160827c3v2,3,V163,9937,15
Sd,20160827c3v2,3,V164,9953,14
Sd,20160827c3v2,3,V167,9976,10
Sd,20160827c3v2,3,V170,10004,19
Sd,20160827c3v2,3,V172,10048,10
Sd,20160827c3v2,3,V173,10067,16
Sd,20160827c3v2,3,V174,10083,7
Sd,20160827c3v2,3,V177,10122,6
Sd,20160827c3v2,3,V179,10143,9
Sd,20160827c3v2,3,V180,10157,11
Sd,20160827c3v2,3,V184,10184,11
Sd,20160827c3v2,3,V189,10248,8
Sd,20160827c3v2,3,V191,10281,25
Sd,20160827c3v2,3,V192,10290,5
Sd,20160827c3v2,3,V193,10315,7
Sd,20160827c3v2,3,V196,10334,9
Sd,20160827c3v2,3,V200,10378,10
Sd,20160827c3v2,3,V201,10395,15
Sd,20160827c3v2,3,V209,10449,11
Sd,20160827c3v2,3,V210,10457,5
Sd,20160827c3v2,3,V211,10466,5
Sd,20160827c3v2,3,V212,10484,10
Sd,20160827c3v2,3,V214,10515,19
Sd,20160827c3v2,4,V8,3335,5
Sd,20160827c3v2,4,V10,3358,5
Sd,20160827c3v2,4,V11,3483,16
Sd,20160827c3v2,4,V16,4493,6
Sd,20160827c3v2,4,V17,4502,7
Sd,20160827c3v2,4,V19,4548,5
Sd,20160827c3v2,4,V20,4586,15
Sd,20160827c3v2,4,V21,4605,6
Sd,20160827c3v2,4,V22,4622,15
Sd,20160827c3v2,4,V24,4663,17
Sd,20160827c3v2,4,V26,4709,6
Sd,20160827c3v2,4,V31,6496,9
Sd,20160827c3v2,4,V37,6988,6
Sd,20160827c3v2,4,V41,7503,5
Sd,20160827c3v2,4,V52,8104,8
Sd,20160827c3v2,4,V58,8145,9
Sd,20160827c3v2,4,V69,8221,5
Sd,20160827c3v2,4,V74,8261,6
Sd,20160827c3v2,4,V77,8277,7
Sd,20160827c3v2,4,V78,8286,5
Sd,20160827c3v2,4,V81,8305,7
Sd,20160827c3v2,4,V85,8339,9
Sd,20160827c3v2,4,V86,8346,5
Sd,20160827c3v2,4,V89,8362,8
Sd,20160827c3v2,4,V95,8416,7
Sd,20160827c3v2,4,V98,8437,8
Sd,20160827c3v2,4,V100,8457,6
Sd,20160827c3v2,4,V114,8543,6
Sd,20160827c3v2,4,V120,8575,5
Sd,20160827c3v2,4,V121,8593,11
Sd,20160827c3v2,4,V124,8621,7
Sd,20160827c3v2,4,V127,8639,7
Sd,20160827c3v2,4,V129,8650,6
Sd,20160827c3v2,4,V130,8662,5
Sd,20160827c3v2,4,V132,8701,9
Sd,20160827c3v2,4,V134,8728,9
Sd,20160827c3v2,4,V136,8739,6
Sd,20160827c3v2,4,V138,8755,10
Sd,20160827c3v2,4,V140,8783,16
Sd,20160827c3v2,4,V144,8818,10
Sd,20160827c3v2,4,V145,8830,10
Sd,20160827c3v2,4,V146,8845,13
Sd,20160827c3v2,4,V147,8870,23
Sd,20160827c3v2,4,V148,8878,6
Sd,20160827c3v2,4,V149,8890,6
Sd,20160827c3v2,4,V150,8897,5
Sd,20160827c3v2,4,V151,8918,15
Sd,20160827c3v2,4,V153,8931,7
Sd,20160827c3v2,4,V154,8940,7
Sd,20160827c3v2,4,V158,8987,5
Sd,20160827c3v2,4,V162,9013,8
Sd,20160827c3v2,4,V164,9031,8
Sd,20160827c3v2,4,V167,9052,7
Sd,20160827c3v2,4,V173,9097,11
Sd,20160827c3v2,4,V174,9114,14
Sd,20160827c3v2,4,V175,9133,16
Sd,20160827c3v2,4,V179,9156,8
Sd,20160827c3v2,4,V182,9172,5
Sd,20160827c3v2,4,V183,9180,5
Sd,20160827c3v2,4,V184,9204,22
Sd,20160827c3v2,4,V187,9255,29
Sd,20160827c3v2,4,V188,9269,8
Sd,20160827c3v2,4,V189,9293,22
Sd,20160827c3v2,4,V192,9314,10
Sd,20160827c3v2,4,V194,9331,12
Sd,20160827c3v2,4,V197,9375,13
Sd,20160827c3v2,4,V199,9410,20
Sd,20160827c3v2,4,V200,9425,9
Sd,20160827c3v2,4,V202,9464,26
Sd,20160827c3v2,4,V203,9486,20
Sd,20160827c3v2,4,V205,9564,73
Sd,20160827c3v2,4,V206,9607,40
Sd,20160827c3v2,4,V207,9630,9
Sd,20160827c3v2,4,V208,9663,24
Sd,20160827c3v2,4,V209,9673,8
Sd,20160827c3v2,4,V210,9689,14
Sd,20160827c3v2,4,V212,9733,35
Sd,20160827c3v2,4,V213,9744,9
Sd,20160827c3v2,4,V214,9753,6
Sd,20160827c3v2,4,V216,9799,39
Sd,20160827c3v2,4,V217,9827,24
Sd,20160827c3v2,4,V219,10002,42
Sd,20160827c3v2,4,V222,10045,6
Sd,20160827c3v2,4,V225,10075,5
Sd,20160827c3v2,4,V227,10086,5
Sd,20160827c3v2,4,V233,10149,5
Sd,20160827c3v2,4,V235,10175,9
Sd,20160827c3v2,4,V236,10199,21
Sd,20160827c3v2,4,V244,10257,8
Sd,20160827c3v2,4,V250,10295,9
Sd,20160827c3v2,4,V251,10305,8
Sd,20160827c3v2,4,V252,10317,5
Sd,20160827c3v2,4,V253,10325,5
Sd,20160827c3v2,4,V257,10350,13
Sd,20160827c3v2,4,V266,10398,9
Sd,20160827c3v2,4,V272,10442,10
Sd,20160827c3v2,4,V277,10473,8
Sd,20160827c3v2,4,V281,10522,29
Sd,20160827c3v2,4,V287,10563,13
Sd,20160827c3v2,4,V291,10586,9
Sd,20160827c3v2,4,V292,10607,10
Sd,20160827c3v2,4,V295,10679,5
Nd,20160827c3v3,1,V4,2422,6
Nd,20160827c3v3,1,V6,2734,9
Nd,20160827c3v3,1,V8,2773,17
Nd,20160827c3v3,1,V9,2791,14
Nd,20160827c3v3,1,V10,2805,11
Nd,20160827c3v3,1,V11,2819,12
Nd,20160827c3v3,1,V12,2849,28
Nd,20160827c3v3,1,V15,2869,7
Nd,20160827c3v3,1,V17,2883,7
Nd,20160827c3v3,1,V19,2942,51
Nd,20160827c3v3,1,V20,2950,6
Nd,20160827c3v3,1,V23,2982,16
Nd,20160827c3v3,1,V24,2992,7
Nd,20160827c3v3,1,V25,3000,6
Nd,20160827c3v3,1,V28,3015,5
Nd,20160827c3v3,1,V30,3037,9
Nd,20160827c3v3,1,V32,3054,9
Nd,20160827c3v3,1,V33,3077,20
Nd,20160827c3v3,1,V36,3102,5
Nd,20160827c3v3,1,V37,3125,10
Nd,20160827c3v3,1,V41,3161,8
Nd,20160827c3v3,1,V43,3186,14
Nd,20160827c3v3,1,V47,3206,5
Nd,20160827c3v3,1,V48,3214,6
Nd,20160827c3v3,1,V53,3257,9
Nd,20160827c3v3,1,V58,3313,8
Nd,20160827c3v3,1,V63,3445,7
Nd,20160827c3v3,1,V71,3617,12
Nd,20160827c3v3,1,V80,3720,5
Nd,20160827c3v3,1,V81,3731,6
Nd,20160827c3v3,1,V84,3815,5
Nd,20160827c3v3,1,V86,3841,6
Nd,20160827c3v3,1,V90,3870,8
Nd,20160827c3v3,1,V91,3882,10
Nd,20160827c3v3,1,V92,3921,8
Nd,20160827c3v3,1,V95,3948,16
Nd,20160827c3v3,1,V101,4008,5
Nd,20160827c3v3,1,V102,4020,5
Nd,20160827c3v3,1,V105,4049,6
Nd,20160827c3v3,1,V107,4063,7
Nd,20160827c3v3,1,V108,4070,5
Nd,20160827c3v3,1,V110,4106,6
Nd,20160827c3v3,1,V111,4121,6
Nd,20160827c3v3,1,V113,4157,29
Nd,20160827c3v3,1,V117,4192,14
Nd,20160827c3v3,1,V121,4212,6
Nd,20160827c3v3,1,V124,4236,13
Nd,20160827c3v3,1,V143,4412,5
Nd,20160827c3v3,1,V146,4432,11
Nd,20160827c3v3,1,V147,4443,9
Nd,20160827c3v3,1,V151,4469,8
Nd,20160827c3v3,1,V152,4481,5
Nd,20160827c3v3,1,V155,4503,5
Nd,20160827c3v3,1,V158,4535,15
Nd,20160827c3v3,1,V160,4557,9
Nd,20160827c3v3,1,V161,4567,7
Nd,20160827c3v3,1,V162,4584,9
Nd,20160827c3v3,1,V164,4605,6
Nd,20160827c3v3,1,V166,4626,8
Nd,20160827c3v3,1,V167,4638,6
Nd,20160827c3v3,1,V171,4664,5
Nd,20160827c3v3,1,V172,4677,9
Nd,20160827c3v3,1,V173,4686,7
Nd,20160827c3v3,1,V182,4767,11
Nd,20160827c3v3,1,V184,4789,10
Nd,20160827c3v3,1,V191,4831,8
Nd,20160827c3v3,1,V192,4848,14
Nd,20160827c3v3,1,V212,5423,13
Nd,20160827c3v3,1,V213,5659,5
Nd,20160827c3v3,1,V217,6524,11
Nd,20160827c3v3,1,V221,7190,97
Nd,20160827c3v3,1,V225,7363,6
Nd,20160827c3v3,1,V229,7477,25
Nd,20160827c3v3,1,V230,7514,35
Nd,20160827c3v3,1,V231,7545,6
Nd,20160827c3v3,1,V232,7553,6
Nd,20160827c3v3,1,V233,7573,5
Nd,20160827c3v3,1,V235,7591,5
Nd,20160827c3v3,1,V236,7613,14
Nd,20160827c3v3,1,V237,7635,15
Nd,20160827c3v3,1,V242,7687,5
Nd,20160827c3v3,1,V243,7696,7
Nd,20160827c3v3,1,V246,7746,16
Nd,20160827c3v3,1,V247,7787,19
Nd,20160827c3v3,1,V254,8020,7
Nd,20160827c3v3,1,V274,8958,431
Nd,20160827c3v3,1,V281,9484,27
Nd,20160827c3v3,1,V283,9507,6
Nd,20160827c3v3,1,V284,9532,9
Nd,20160827c3v3,1,V285,9546,6
Nd,20160827c3v3,1,V294,9696,11
Nd,20160827c3v3,1,V297,9803,28
Nd,20160827c3v3,1,V298,9828,11
Nd,20160827c3v3,1,V302,9885,11
Nd,20160827c3v3,1,V303,9931,40
Nd,20160827c3v3,1,V305,9985,11
Nd,20160827c3v3,1,V315,10129,13
Nd,20160827c3v3,1,V321,10229,8
Nd,20160827c3v3,1,V322,10238,7
Nd,20160827c3v3,1,V324,10255,10
Nd,20160827c3v3,1,V327,10273,6
Nd,20160827c3v3,1,V335,10410,8
Nd,20160827c3v3,1,V346,10561,6
Nd,20160827c3v3,1,V361,10769,15
Nd,20160827c3v3,1,V363,10792,5
Nd,20160827c3v3,2,V5,667,5
Nd,20160827c3v3,2,V7,1273,40
Nd,20160827c3v3,2,V16,1791,7
Nd,20160827c3v3,2,V18,2429,10
Nd,20160827c3v3,2,V19,2646,6
Nd,20160827c3v3,2,V22,9279,6
Nd,20160827c3v3,2,V24,9317,28
Nd,20160827c3v3,2,V26,9344,15
Nd,20160827c3v3,2,V29,9366,8
Nd,20160827c3v3,2,V31,9409,37
Nd,20160827c3v3,2,V34,9450,5
Nd,20160827c3v3,2,V35,9523,20
Nd,20160827c3v3,2,V36,10799,1266
Nd,20160827c3v3,3,V9,1373,6
Nd,20160827c3v3,3,V10,1404,11
Nd,20160827c3v3,3,V18,1574,8
Nd,20160827c3v3,3,V24,1713,5
Nd,20160827c3v3,3,V31,1879,5
Nd,20160827c3v3,3,V33,2117,185
Nd,20160827c3v3,3,V38,2398,17
Nd,20160827c3v3,3,V40,2418,13
Nd,20160827c3v3,3,V41,2442,8
Nd,20160827c3v3,3,V42,2463,19
Nd,20160827c3v3,3,V44,2489,16
Nd,20160827c3v3,3,V52,2526,5
Nd,20160827c3v3,3,V54,2546,9
Nd,20160827c3v3,3,V55,2563,15
Nd,20160827c3v3,3,V56,2577,5
Nd,20160827c3v3,3,V57,2587,7
Nd,20160827c3v3,3,V59,2602,5
Nd,20160827c3v3,3,V62,2644,10
Nd,20160827c3v3,3,V66,2668,9
Nd,20160827c3v3,3,V71,2690,5
Nd,20160827c3v3,3,V73,2701,6
Nd,20160827c3v3,3,V76,2719,6
Nd,20160827c3v3,3,V79,2743,7
Nd,20160827c3v3,3,V82,2759,5
Nd,20160827c3v3,3,V84,2773,5
Nd,20160827c3v3,3,V87,2792,7
Nd,20160827c3v3,3,V88,2805,6
Nd,20160827c3v3,3,V89,2820,13
Nd,20160827c3v3,3,V90,2833,11
Nd,20160827c3v3,3,V93,2860,13
Nd,20160827c3v3,3,V96,2888,10
Nd,20160827c3v3,3,V103,2933,10
Nd,20160827c3v3,3,V105,2962,12
Nd,20160827c3v3,3,V106,2974,7
Nd,20160827c3v3,3,V109,3001,15
Nd,20160827c3v3,3,V111,3018,9
Nd,20160827c3v3,3,V112,3062,39
Nd,20160827c3v3,3,V113,3084,6
Nd,20160827c3v3,3,V117,3236,6
Nd,20160827c3v3,3,V120,3416,12
Nd,20160827c3v3,3,V124,3485,24
Nd,20160827c3v3,3,V125,4197,6
Nd,20160827c3v3,3,V126,4228,17
Nd,20160827c3v3,3,V130,4320,6
Nd,20160827c3v3,3,V136,7717,375
Nd,20160827c3v3,3,V145,7776,7
Nd,20160827c3v3,3,V148,7826,31
Nd,20160827c3v3,3,V151,7842,6
Nd,20160827c3v3,3,V153,8035,29
Nd,20160827c3v3,3,V158,8540,6
Nd,20160827c3v3,3,V159,8594,34
Nd,20160827c3v3,3,V162,8751,6
Nd,20160827c3v3,3,V174,9276,6
Nd,20160827c3v3,3,V177,9350,61
Nd,20160827c3v3,3,V179,9361,6
Nd,20160827c3v3,3,V180,9423,56
Nd,20160827c3v3,3,V181,9432,7
Nd,20160827c3v3,3,V184,9455,10
Nd,20160827c3v3,3,V185,9479,22
Nd,20160827c3v3,3,V186,9506,25
Nd,20160827c3v3,3,V187,9517,8
Nd,20160827c3v3,3,V189,9536,12
Nd,20160827c3v3,3,V190,9544,6
Nd,20160827c3v3,3,V194,9576,10
Nd,20160827c3v3,3,V199,9638,14
Nd,20160827c3v3,3,V200,9656,13
Nd,20160827c3v3,3,V202,9679,10
Nd,20160827c3v3,3,V204,9771,85
Nd,20160827c3v3,3,V206,9794,13
Nd,20160827c3v3,3,V207,9806,10
Nd,20160827c3v3,3,V209,9823,12
Nd,20160827c3v3,3,V211,9838,10
Nd,20160827c3v3,3,V214,9869,15
Nd,20160827c3v3,3,V215,9878,7
Nd,20160827c3v3,3,V217,9892,6
Nd,20160827c3v3,3,V218,9901,7
Nd,20160827c3v3,3,V219,9911,8
Nd,20160827c3v3,3,V220,9945,5
Nd,20160827c3v3,3,V223,9971,8
Nd,20160827c3v3,3,V224,9999,9
Nd,20160827c3v3,3,V230,10047,8
Nd,20160827c3v3,3,V232,10073,12
Nd,20160827c3v3,3,V238,10117,6
Nd,20160827c3v3,3,V240,10144,14
Nd,20160827c3v3,3,V247,10190,9
Nd,20160827c3v3,3,V248,10202,6
Nd,20160827c3v3,3,V254,10338,5
Nd,20160827c3v3,3,V261,10394,5
Nd,20160827c3v3,3,V276,10575,6
Nd,20160827c3v3,3,V278,10590,5
Nd,20160827c3v3,3,V280,10609,9
Nd,20160827c3v3,3,V282,10628,14
Nd,20160827c3v3,3,V285,10646,6
Nd,20160827c3v3,3,V286,10657,5
Nd,20160827c3v3,3,V287,10664,5
Nd,20160827c3v3,3,V288,10672,6
Nd,20160827c3v3,3,V289,10686,11
Nd,20160827c3v3,3,V293,10719,17
Nd,20160827c3v3,3,V298,10744,5
Nd,20160827c3v3,3,V299,10751,5
Nd,20160827c3v3,3,V301,10765,6
Nd,20160827c3v3,3,V302,10777,5
Nd,20160827c3v3,4,V15,1744,276
Nd,20160827c3v3,4,V26,3218,9
Nd,20160827c3v3,4,V49,3468,6
Nd,20160827c3v3,4,V51,3521,6
Nd,20160827c3v3,4,V53,3739,149
Nd,20160827c3v3,4,V80,5414,8
Nd,20160827c3v3,4,V86,5475,11
Nd,20160827c3v3,4,V87,5520,8
Nd,20160827c3v3,4,V89,5544,15
Nd,20160827c3v3,4,V92,5602,5
Nd,20160827c3v3,4,V99,5645,8
Nd,20160827c3v3,4,V111,5785,6
Nd,20160827c3v3,4,V127,7640,70
Nd,20160827c3v3,4,V148,8042,5
Nd,20160827c3v3,4,V150,8067,7
Nd,20160827c3v3,4,V153,8112,10
Nd,20160827c3v3,4,V155,8129,7
Nd,20160827c3v3,4,V158,8156,6
Nd,20160827c3v3,4,V159,8168,5
Nd,20160827c3v3,4,V162,8199,10
Nd,20160827c3v3,4,V166,8244,23
Nd,20160827c3v3,4,V167,8251,5
Nd,20160827c3v3,4,V169,8263,7
Nd,20160827c3v3,4,V172,8293,5
Nd,20160827c3v3,4,V174,8345,11
Nd,20160827c3v3,4,V176,8371,5
Nd,20160827c3v3,4,V184,8540,8
Nd,20160827c3v3,4,V187,8581,5
Nd,20160827c3v3,4,V188,8629,31
Nd,20160827c3v3,4,V189,8747,114
Nd,20160827c3v3,4,V190,9528,10
Nd,20160827c3v3,4,V191,9540,5
Nd,20160827c3v3,4,V192,10799,1256
Nd,20160827c3v3,5,V1,870,15
Nd,20160827c3v3,5,V2,970,15
Nd,20160827c3v3,5,V5,1240,10
Nd,20160827c3v3,5,V6,1616,5
Nd,20160827c3v3,5,V13,2427,10
Nd,20160827c3v3,5,V14,2456,8
Nd,20160827c3v3,5,V15,2520,59
Nd,20160827c3v3,5,V17,4228,1609
Nd,20160827c3v3,5,V21,4446,6
Nd,20160827c3v3,5,V26,4575,6
Nd,20160827c3v3,5,V27,4604,15
Nd,20160827c3v3,5,V28,4627,7
Nd,20160827c3v3,5,V32,6147,904
Nd,20160827c3v3,5,V33,6184,8
Nd,20160827c3v3,5,V37,6205,7
Nd,20160827c3v3,5,V40,6253,7
Nd,20160827c3v3,5,V70,7441,6
Nd,20160827c3v3,5,V97,8068,9
Nd,20160827c3v3,5,V98,8075,5
Nd,20160827c3v3,5,V100,8165,37
Nd,20160827c3v3,5,V101,8174,6
Nd,20160827c3v3,5,V102,8181,5
Nd,20160827c3v3,5,V103,8200,12
Nd,20160827c3v3,5,V104,8221,17
Nd,20160827c3v3,5,V105,8236,9
Nd,20160827c3v3,5,V107,8253,10
Nd,20160827c3v3,5,V109,8266,8
Nd,20160827c3v3,5,V115,8312,11
Nd,20160827c3v3,5,V117,8325,6
Nd,20160827c3v3,5,V118,8332,5
Nd,20160827c3v3,5,V120,8343,6
Nd,20160827c3v3,5,V123,8360,5
Nd,20160827c3v3,5,V127,8419,29
Nd,20160827c3v3,5,V131,8461,15
Nd,20160827c3v3,5,V136,8498,16
Nd,20160827c3v3,5,V138,8509,5
Nd,20160827c3v3,5,V143,8536,5
Nd,20160827c3v3,5,V144,8555,16
Nd,20160827c3v3,5,V145,8566,9
Nd,20160827c3v3,5,V146,8600,31
Nd,20160827c3v3,5,V160,8777,8
Nd,20160827c3v3,5,V167,9253,9
Nd,20160827c3v3,5,V178,9410,7
Nd,20160827c3v3,5,V190,9591,11
Nd,20160827c3v3,5,V206,9701,8
Nd,20160827c3v3,5,V215,9813,7
Nd,20160827c3v3,5,V231,9966,5
Nd,20160827c3v3,5,V236,10314,165
Nd,20160827c3v3,5,V238,10343,5
Nd,20160827c3v3,5,V250,10799,33
Nd,20160827c3v3,6,V3,589,7
Nd,20160827c3v3,6,V7,856,5
Nd,20160827c3v3,6,V8,873,7
Nd,20160827c3v3,6,V10,1048,5
Nd,20160827c3v3,6,V12,1062,6
Nd,20160827c3v3,6,V14,1564,5
Nd,20160827c3v3,6,V15,1651,64
Nd,20160827c3v3,6,V17,1811,75
Nd,20160827c3v3,6,V18,1839,26
Nd,20160827c3v3,6,V19,1890,44
Nd,20160827c3v3,6,V21,1904,8
Nd,20160827c3v3,6,V24,2442,6
Nd,20160827c3v3,6,V25,2454,6
Nd,20160827c3v3,6,V26,2462,6
Nd,20160827c3v3,6,V27,2480,6
Nd,20160827c3v3,6,V28,2487,5
Nd,20160827c3v3,6,V30,2559,65
Nd,20160827c3v3,6,V31,2582,13
Nd,20160827c3v3,6,V39,2694,14
Nd,20160827c3v3,6,V40,2717,20
Nd,20160827c3v3,6,V46,2766,9
Nd,20160827c3v3,6,V60,2875,10
Nd,20160827c3v3,6,V61,2886,8
Nd,20160827c3v3,6,V71,3046,11
Nd,20160827c3v3,6,V74,3064,5
Nd,20160827c3v3,6,V75,3071,5
Nd,20160827c3v3,6,V76,3080,7
Nd,20160827c3v3,6,V77,5128,2035
Nd,20160827c3v3,6,V78,5228,7
Nd,20160827c3v3,6,V79,6246,83
Nd,20160827c3v3,6,V80,6320,46
Nd,20160827c3v3,6,V81,6397,11
Nd,20160827c3v3,6,V82,8948,6
Nd,20160827c3v3,6,V90,9176,5
Nd,20160827c3v3,6,V96,9232,5
Nd,20160827c3v3,6,V98,9274,9
Nd,20160827c3v3,6,V99,9285,9
Nd,20160827c3v3,6,V104,9408,5
Nd,20160827c3v3,6,V107,9506,5
Nd,20160827c3v3,6,V114,9597,7
Nd,20160827c3v3,6,V119,9699,9
Nd,20160827c3v3,6,V122,9765,11
Nd,20160827c3v3,6,V131,9935,5
Nd,20160827c3v3,6,V142,10092,5
Nd,20160827c3v3,6,V152,10255,10
Nd,20160827c3v3,6,V157,10296,10
Nd,20160827c3v3,6,V161,10341,11
Nd,20160827c3v3,6,V162,10357,5
Nd,20160827c3v3,6,V166,10406,7
Nd,20160827c3v3,6,V167,10415,7
Nd,20160827c3v3,6,V169,10449,6
Nd,20160827c3v3,6,V170,10458,7
Nd,20160827c3v3,6,V176,10499,8
Nd,20160827c3v3,6,V178,10515,8
Nd,20160827c3v3,6,V180,10538,5
Nd,20160827c3v3,6,V187,10714,7
Nd,20160827c3v3,6,V188,10724,5
Nd,20160827c3v3,6,V189,10738,5
Nd,20160827c3v3,6,V190,10747,6
Nd,20160827c3v3,7,V2,962,16
Nd,20160827c3v3,7,V3,1278,301
Nd,20160827c3v3,8,V1,6906,1920
Nd,20160827c3v3,8,V6,7147,13
Nd,20160827c3v3,8,V8,7171,10
Nd,20160827c3v3,8,V9,7197,9
Nd,20160827c3v3,8,V10,7211,6
Nd,20160827c3v3,8,V14,7382,17
Nd,20160827c3v3,8,V19,7501,15
Nd,20160827c3v3,8,V22,7553,15
Nd,20160827c3v3,8,V32,7945,231
Nd,20160827c3v3,8,V34,9097,151
Nd,20160827c3v3,8,V36,9284,10
Nd,20160827c3v3,8,V37,9300,10
Nd,20160827c3v3,8,V39,9342,22
Nd,20160827c3v3,8,V40,9373,12
Nd,20160827c3v3,8,V42,9402,8
Nd,20160827c3v3,8,V45,9436,5
Nd,20160827c3v3,8,V50,9500,6
Nd,20160827c3v3,8,V52,9533,7
Nd,20160827c3v3,8,V55,9553,5
Nd,20160827c3v3,8,V57,9569,7
Nd,20160827c3v3,8,V62,9596,6
Nd,20160827c3v3,8,V63,9607,5
Nd,20160827c3v3,8,V64,9616,7
Nd,20160827c3v3,8,V65,9626,6
Nd,20160827c3v3,8,V66,9633,5
Nd,20160827c3v3,8,V68,9668,5
Nd,20160827c3v3,8,V69,9687,8
Nd,20160827c3v3,8,V70,9698,8
Nd,20160827c3v3,8,V75,9896,6
Nd,20160827c4v1,2,V1,104,9
Nd,20160827c4v1,2,V2,146,33
Nd,20160827c4v1,2,V5,174,5
Nd,20160827c4v1,2,V6,191,8
Nd,20160827c4v1,2,V7,223,18
Nd,20160827c4v1,2,V8,251,7
Nd,20160827c4v1,2,V10,271,6
Nd,20160827c4v1,2,V11,287,14
Nd,20160827c4v1,2,V12,339,50
Nd,20160827c4v1,2,V13,385,9
Nd,20160827c4v1,2,V14,415,11
Nd,20160827c4v1,2,V15,443,26
Nd,20160827c4v1,2,V16,463,7
Nd,20160827c4v1,2,V17,495,29
Nd,20160827c4v1,2,V18,502,5
Nd,20160827c4v1,2,V20,516,8
Nd,20160827c4v1,2,V21,531,13
Nd,20160827c4v1,2,V22,542,8
Nd,20160827c4v1,2,V23,568,18
Nd,20160827c4v1,2,V24,585,15
Nd,20160827c4v1,2,V25,603,16
Nd,20160827c4v1,2,V29,645,20
Nd,20160827c4v1,2,V31,662,5
Nd,20160827c4v1,2,V39,716,5
Nd,20160827c4v1,2,V40,823,10
Nd,20160827c4v1,2,V45,865,8
Nd,20160827c4v1,2,V48,890,11
Nd,20160827c4v1,2,V54,954,22
Nd,20160827c4v1,2,V55,975,15
Nd,20160827c4v1,2,V57,1009,7
Nd,20160827c4v1,2,V61,1034,7
Nd,20160827c4v1,2,V62,1044,6
Nd,20160827c4v1,2,V67,1085,12
Nd,20160827c4v1,2,V73,1133,13
Nd,20160827c4v1,2,V75,1154,7
Nd,20160827c4v1,2,V76,1164,8
Nd,20160827c4v1,2,V77,1188,11
Nd,20160827c4v1,2,V85,1333,6
Nd,20160827c4v1,2,V97,1427,8
Nd,20160827c4v1,2,V98,1439,10
